log_id,item_id,user_id,log_type,quantity_changed,stock_after_change,reference_so_id,notes,timestamp
336,17,2,SALE,-7,12,,Ref: sales_id=718,2024-12-11 10:50:06
337,17,2,SALE,-7,5,,Ref: sales_id=730,2024-12-14 09:17:09
338,17,2,SALE,-5,0,,Ref: sales_id=750,2024-12-15 09:58:04
339,17,4,SALE,0,0,,Ref: sales_id=768,2024-12-17 16:19:36
340,17,4,SALE,0,0,,Ref: sales_id=801,2024-12-22 13:29:17
341,17,1,RESTOCK,12,12,80.0,Stock received from supplier,2024-12-28 09:00:00
342,17,3,SALE,-5,7,,Ref: sales_id=929,2025-02-01 16:57:14
343,17,1,RESTOCK,13,20,81.0,Stock received from supplier,2025-02-10 09:00:00
344,17,1,RESTOCK,14,34,82.0,Stock received from supplier,2025-03-29 09:00:00
345,17,3,SALE,-3,31,,Ref: sales_id=1110,2025-05-08 13:58:59
346,17,1,RESTOCK,8,39,83.0,Stock received from supplier,2025-05-16 09:00:00
347,17,3,SALE,-10,29,,Ref: sales_id=1133,2025-05-16 17:13:29
348,17,4,SALE,-5,24,,Ref: sales_id=1139,2025-05-20 17:23:23
349,17,3,SALE,-5,19,,Ref: sales_id=1149,2025-05-25 11:53:34
350,17,4,SALE,-4,15,,Ref: sales_id=1177,2025-06-10 09:41:26
351,17,1,RESTOCK,10,25,84.0,Stock received from supplier,2025-06-25 09:00:00
352,17,2,SALE,-7,18,,Ref: sales_id=1225,2025-07-08 12:19:35
353,17,3,SALE,-5,13,,Ref: sales_id=1283,2025-08-06 08:15:42
354,17,1,RESTOCK,10,23,85.0,Stock received from supplier,2025-08-06 09:00:00
355,17,3,SALE,-5,18,,Ref: sales_id=1326,2025-08-28 08:49:58
356,17,1,RESTOCK,14,32,86.0,Stock received from supplier,2025-09-12 09:00:00
357,17,1,RESTOCK,11,43,88.0,Stock received from supplier,2025-12-03 09:00:00
358,17,2,SALE,-5,38,,Ref: sales_id=1415,2025-12-18 11:01:14
359,18,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
360,18,1,RESTOCK,8,18,89.0,Stock received from supplier,2024-01-11 09:00:00
361,18,1,RESTOCK,14,32,90.0,Stock received from supplier,2024-04-06 09:00:00
362,18,2,SALE,-6,26,,Ref: sales_id=450,2024-09-26 09:50:25
363,18,1,RESTOCK,12,38,92.0,Stock received from supplier,2024-10-01 09:00:00
364,18,3,SALE,-3,35,,Ref: sales_id=512,2024-10-30 13:03:21
365,18,2,SALE,-1,34,,Ref: sales_id=501,2024-10-30 14:03:33
366,18,4,SALE,-1,33,,Ref: sales_id=522,2024-11-04 12:20:57
367,18,4,SALE,-7,26,,Ref: sales_id=591,2024-11-28 12:00:16
368,18,3,SALE,-12,14,,Ref: sales_id=579,2024-11-28 13:11:29
369,18,2,SALE,-7,7,,Ref: sales_id=622,2024-11-29 12:04:32
370,18,4,SALE,-7,0,,Ref: sales_id=617,2024-11-29 16:20:06
371,18,4,SALE,0,0,,Ref: sales_id=665,2024-11-30 11:49:42
372,18,4,SALE,0,0,,Ref: sales_id=677,2024-12-03 16:22:03
373,18,4,SALE,0,0,,Ref: sales_id=692,2024-12-04 15:16:37
374,18,4,SALE,0,0,,Ref: sales_id=770,2024-12-17 09:28:10
375,18,1,RESTOCK,13,13,93.0,Stock received from supplier,2024-12-23 09:00:00
376,18,1,RESTOCK,14,27,94.0,Stock received from supplier,2025-03-25 09:00:00
377,18,1,RESTOCK,11,38,95.0,Stock received from supplier,2025-06-23 09:00:00
378,18,4,SALE,-7,31,,Ref: sales_id=1207,2025-07-02 10:44:33
379,18,3,SALE,-1,30,,Ref: sales_id=1233,2025-07-10 10:37:55
380,18,4,SALE,-1,29,,Ref: sales_id=1299,2025-08-12 11:21:45
381,18,1,RESTOCK,12,41,96.0,Stock received from supplier,2025-09-17 09:00:00
382,18,1,RESTOCK,14,55,97.0,Stock received from supplier,2025-12-16 09:00:00
383,18,4,SALE,-3,52,,Ref: sales_id=1416,2025-12-19 12:34:48
384,19,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
385,19,1,RESTOCK,12,22,98.0,Stock received from supplier,2024-01-20 09:00:00
386,19,1,RESTOCK,13,35,99.0,Stock received from supplier,2024-03-01 09:00:00
387,19,1,RESTOCK,12,47,100.0,Stock received from supplier,2024-04-13 09:00:00
388,19,2,SALE,-1,46,,Ref: sales_id=212,2024-05-15 10:09:29
389,19,1,RESTOCK,13,59,101.0,Stock received from supplier,2024-05-30 09:00:00
390,19,1,RESTOCK,9,68,103.0,Stock received from supplier,2024-08-22 09:00:00
391,19,4,SALE,-3,65,,Ref: sales_id=463,2024-10-03 11:37:57
392,19,1,RESTOCK,13,78,104.0,Stock received from supplier,2024-10-07 09:00:00
393,19,2,RETURN,3,81,,Customer return of sales_id=463,2024-10-10 11:37:57
394,19,4,SALE,-10,71,,Ref: sales_id=577,2024-11-28 13:33:44
395,19,4,SALE,-7,64,,Ref: sales_id=565,2024-11-28 17:43:46
396,19,2,SALE,-7,57,,Ref: sales_id=576,2024-11-28 17:45:57
397,19,3,SALE,-7,50,,Ref: sales_id=624,2024-11-29 10:55:10
398,19,4,SALE,-12,38,,Ref: sales_id=623,2024-11-29 17:59:53
399,19,3,SALE,-10,28,,Ref: sales_id=666,2024-11-30 09:24:38
400,19,2,SALE,-10,18,,Ref: sales_id=657,2024-11-30 17:50:19
401,19,2,SALE,-5,13,,Ref: sales_id=685,2024-12-04 15:07:00
402,19,2,SALE,-7,6,,Ref: sales_id=729,2024-12-14 10:30:02
403,19,2,SALE,-6,0,,Ref: sales_id=749,2024-12-15 14:13:18
404,19,4,SALE,0,0,,Ref: sales_id=738,2024-12-15 17:22:56
405,19,3,SALE,0,0,,Ref: sales_id=769,2024-12-17 09:30:47
406,19,3,SALE,0,0,,Ref: sales_id=802,2024-12-22 10:20:31
407,19,2,SALE,0,0,,Ref: sales_id=927,2025-02-01 14:32:39
408,19,3,SALE,0,0,,Ref: sales_id=973,2025-02-12 08:54:52
409,19,1,RESTOCK,9,9,107.0,Stock received from supplier,2025-02-26 09:00:00
410,19,1,RESTOCK,13,22,108.0,Stock received from supplier,2025-04-04 09:00:00
411,19,1,RESTOCK,10,32,109.0,Stock received from supplier,2025-05-15 09:00:00
412,19,2,SALE,-10,22,,Ref: sales_id=1136,2025-05-19 16:44:18
413,19,1,RESTOCK,12,34,110.0,Stock received from supplier,2025-07-02 09:00:00
414,19,3,SALE,-3,31,,Ref: sales_id=1209,2025-07-03 12:40:30
415,19,2,SALE,-10,21,,Ref: sales_id=1214,2025-07-04 13:29:59
416,19,2,SALE,-3,18,,Ref: sales_id=1253,2025-07-24 16:39:53
417,19,1,RESTOCK,11,29,111.0,Stock received from supplier,2025-08-11 09:00:00
418,19,2,SALE,-1,28,,Ref: sales_id=1304,2025-08-15 15:14:31
419,19,4,SALE,-7,21,,Ref: sales_id=1312,2025-08-20 17:26:30
420,19,3,SALE,-1,20,,Ref: sales_id=1315,2025-08-22 08:35:57
421,19,3,SALE,-10,10,,Ref: sales_id=1401,2025-12-09 12:55:14
422,20,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
423,20,1,RESTOCK,14,24,115.0,Stock received from supplier,2024-01-08 09:00:00
424,20,4,SALE,-1,23,,Ref: sales_id=21,2024-01-17 08:19:18
425,20,4,SALE,-1,22,,Ref: sales_id=186,2024-04-18 13:22:56
426,20,3,SALE,-1,21,,Ref: sales_id=409,2024-09-14 09:05:11
427,20,1,RESTOCK,14,35,116.0,Stock received from supplier,2024-11-17 09:00:00
428,20,4,SALE,-1,34,,Ref: sales_id=720,2024-12-12 14:33:56
429,20,2,SALE,-1,33,,Ref: sales_id=935,2025-02-04 08:53:01
430,20,2,SALE,-1,32,,Ref: sales_id=1008,2025-02-26 17:34:10
431,20,3,SALE,-14,18,,Ref: sales_id=1015,2025-03-03 13:24:27
432,20,4,SALE,-1,17,,Ref: sales_id=1156,2025-05-27 12:16:15
433,20,1,RESTOCK,10,27,117.0,Stock received from supplier,2025-09-28 09:00:00
434,20,3,SALE,-1,26,,Ref: sales_id=1359,2025-10-16 10:28:36
435,20,2,SALE,-1,25,,Ref: sales_id=1371,2025-10-29 15:55:17
436,21,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
437,21,1,RESTOCK,12,22,118.0,Stock received from supplier,2024-01-28 09:00:00
438,21,4,SALE,-10,12,,Ref: sales_id=471,2024-10-14 17:53:34
439,21,2,SALE,-10,2,,Ref: sales_id=492,2024-10-25 08:19:48
440,21,4,SALE,-2,0,,Ref: sales_id=491,2024-10-25 14:23:13
441,21,1,RESTOCK,12,12,119.0,Stock received from supplier,2024-11-27 09:00:00
442,21,1,RESTOCK,8,20,120.0,Stock received from supplier,2025-09-19 09:00:00
443,22,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
444,22,1,RESTOCK,14,24,121.0,Stock received from supplier,2024-01-20 09:00:00
445,22,4,SALE,-2,22,,Ref: sales_id=223,2024-05-17 11:30:33
446,22,4,SALE,-1,21,,Ref: sales_id=225,2024-05-18 17:54:55
447,22,3,SALE,-1,20,,Ref: sales_id=230,2024-05-20 09:15:38
448,22,2,SALE,-4,16,,Ref: sales_id=236,2024-05-22 08:35:29
449,22,3,SALE,-1,15,,Ref: sales_id=239,2024-05-23 13:22:41
450,22,2,SALE,-1,14,,Ref: sales_id=255,2024-06-03 08:10:26
451,22,4,SALE,-1,13,,Ref: sales_id=262,2024-06-04 15:34:42
452,22,4,SALE,-1,12,,Ref: sales_id=270,2024-06-11 08:10:48
453,22,1,RESTOCK,11,23,122.0,Stock received from supplier,2025-06-05 09:00:00
454,22,3,SALE,-1,22,,Ref: sales_id=1403,2025-12-11 09:44:53
455,23,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
456,23,1,RESTOCK,8,18,123.0,Stock received from supplier,2024-01-13 09:00:00
457,23,4,SALE,-1,17,,Ref: sales_id=39,2024-01-22 15:14:19
458,23,3,SALE,-1,16,,Ref: sales_id=188,2024-04-18 08:39:32
459,23,1,RESTOCK,14,30,124.0,Stock received from supplier,2024-04-27 09:00:00
460,23,1,RESTOCK,14,44,126.0,Stock received from supplier,2024-11-17 09:00:00
461,23,2,SALE,-3,41,,Ref: sales_id=544,2024-11-19 11:48:58
462,23,2,SALE,-1,40,,Ref: sales_id=545,2024-11-19 14:06:12
463,23,4,SALE,-1,39,,Ref: sales_id=546,2024-11-19 15:31:51
464,23,2,SALE,-5,34,,Ref: sales_id=558,2024-11-22 12:26:28
465,23,2,SALE,-5,29,,Ref: sales_id=633,2024-11-29 09:17:43
466,23,4,SALE,-5,24,,Ref: sales_id=632,2024-11-29 11:30:50
467,23,2,SALE,-4,20,,Ref: sales_id=642,2024-11-29 16:36:45
468,23,2,SALE,-1,19,,Ref: sales_id=684,2024-12-03 12:43:31
469,23,4,SALE,-3,16,,Ref: sales_id=703,2024-12-09 08:07:47
470,23,2,SALE,-1,15,,Ref: sales_id=712,2024-12-09 08:40:37
471,23,4,SALE,-2,13,,Ref: sales_id=701,2024-12-09 10:23:04
472,23,3,SALE,-5,8,,Ref: sales_id=708,2024-12-09 14:42:45
473,23,3,SALE,-8,0,,Ref: sales_id=831,2025-01-13 11:07:55
474,23,3,RETURN,20,20,,Customer return of sales_id=831,2025-01-21 11:07:55
475,23,1,RESTOCK,13,33,127.0,Stock received from supplier,2025-02-27 09:00:00
476,23,1,RESTOCK,10,43,128.0,Stock received from supplier,2025-06-15 09:00:00
477,23,2,SALE,-3,40,,Ref: sales_id=1211,2025-07-04 17:41:55
478,23,3,SALE,-4,36,,Ref: sales_id=1246,2025-07-17 16:58:37
479,23,3,SALE,-5,31,,Ref: sales_id=1288,2025-08-08 15:44:23
480,23,1,RESTOCK,8,39,129.0,Stock received from supplier,2025-09-21 09:00:00
481,23,3,SALE,-1,38,,Ref: sales_id=1378,2025-10-29 14:54:35
482,24,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
483,24,1,RESTOCK,9,19,130.0,Stock received from supplier,2024-01-13 09:00:00
484,24,2,SALE,-1,18,,Ref: sales_id=663,2024-11-30 10:04:11
485,24,3,SALE,-1,17,,Ref: sales_id=672,2024-11-30 12:31:25
486,24,3,SALE,-1,16,,Ref: sales_id=752,2024-12-15 16:51:49
487,24,3,SALE,-1,15,,Ref: sales_id=1134,2025-05-18 15:42:13
488,24,1,RESTOCK,8,23,131.0,Stock received from supplier,2025-05-25 09:00:00
489,24,2,SALE,-1,22,,Ref: sales_id=1174,2025-06-08 08:01:35
490,24,4,SALE,-1,21,,Ref: sales_id=1202,2025-06-26 10:43:28
491,25,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
492,25,2,SALE,-1,9,,Ref: sales_id=8,2024-01-05 08:01:29
493,25,4,SALE,-1,8,,Ref: sales_id=7,2024-01-05 16:38:44
494,25,3,SALE,-1,7,,Ref: sales_id=6,2024-01-05 17:03:35
495,25,2,SALE,-1,6,,Ref: sales_id=28,2024-01-18 14:17:03
496,25,1,RESTOCK,10,16,133.0,Stock received from supplier,2025-05-31 09:00:00
497,26,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
498,26,1,RESTOCK,13,23,134.0,Stock received from supplier,2024-01-29 09:00:00
499,26,4,SALE,-1,22,,Ref: sales_id=191,2024-04-19 13:58:16
500,26,4,SALE,-1,21,,Ref: sales_id=688,2024-12-04 10:17:43
501,26,2,SALE,-1,20,,Ref: sales_id=1343,2025-10-06 11:03:47
502,27,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
503,27,1,RESTOCK,14,24,136.0,Stock received from supplier,2024-01-12 09:00:00
504,27,2,SALE,-1,23,,Ref: sales_id=16,2024-01-12 09:58:21
505,27,2,SALE,-1,22,,Ref: sales_id=84,2024-02-02 12:12:39
506,27,3,SALE,-1,21,,Ref: sales_id=153,2024-03-16 14:26:26
507,27,3,SALE,-1,20,,Ref: sales_id=161,2024-03-20 13:24:44
508,27,3,SALE,-1,19,,Ref: sales_id=167,2024-03-26 12:02:33
509,27,3,SALE,-1,18,,Ref: sales_id=465,2024-10-09 15:11:09
510,28,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
511,28,4,SALE,-2,8,,Ref: sales_id=311,2024-07-03 09:44:54
512,28,4,SALE,-1,7,,Ref: sales_id=401,2024-09-06 12:38:09
513,28,2,SALE,-1,6,,Ref: sales_id=484,2024-10-23 08:03:04
514,28,3,SALE,-1,5,,Ref: sales_id=486,2024-10-23 10:16:02
515,28,4,SALE,-1,4,,Ref: sales_id=485,2024-10-23 16:12:36
516,28,1,RESTOCK,11,15,139.0,Stock received from supplier,2025-05-27 09:00:00
517,28,3,SALE,-2,13,,Ref: sales_id=1221,2025-07-06 15:06:10
518,29,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
519,29,1,RESTOCK,10,20,140.0,Stock received from supplier,2024-01-26 09:00:00
520,29,4,SALE,-1,19,,Ref: sales_id=152,2024-03-16 15:06:07
521,29,3,SALE,-1,18,,Ref: sales_id=179,2024-04-13 10:55:31
522,29,2,SALE,-1,17,,Ref: sales_id=474,2024-10-16 12:28:02
523,29,1,RESTOCK,14,31,141.0,Stock received from supplier,2025-06-06 09:00:00
524,30,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
525,30,1,RESTOCK,11,21,142.0,Stock received from supplier,2024-01-18 09:00:00
526,30,2,SALE,-15,6,,Ref: sales_id=867,2025-01-20 14:27:33
527,30,3,SALE,-1,5,,Ref: sales_id=868,2025-01-20 15:31:59
528,30,1,RESTOCK,9,14,143.0,Stock received from supplier,2025-04-23 09:00:00
529,31,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
530,31,1,RESTOCK,11,21,144.0,Stock received from supplier,2024-01-24 09:00:00
531,31,2,SALE,-1,20,,Ref: sales_id=83,2024-02-02 15:20:28
532,31,2,SALE,-1,19,,Ref: sales_id=82,2024-02-02 15:53:24
533,31,3,SALE,-12,7,,Ref: sales_id=490,2024-10-25 14:13:35
534,31,2,SALE,-1,6,,Ref: sales_id=736,2024-12-15 16:25:37
535,31,2,SALE,-1,5,,Ref: sales_id=805,2024-12-22 14:47:22
536,31,1,RESTOCK,9,14,145.0,Stock received from supplier,2025-01-04 09:00:00
537,31,4,SALE,-1,13,,Ref: sales_id=926,2025-02-01 16:17:45
538,31,2,SALE,-1,12,,Ref: sales_id=1121,2025-05-14 11:34:29
539,31,4,SALE,-1,11,,Ref: sales_id=1132,2025-05-16 15:34:07
540,31,2,SALE,-1,10,,Ref: sales_id=1244,2025-07-15 09:46:09
541,31,2,SALE,-1,9,,Ref: sales_id=1382,2025-11-04 13:31:27
542,32,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
543,32,1,RESTOCK,14,24,147.0,Stock received from supplier,2024-01-18 09:00:00
544,32,4,SALE,-2,22,,Ref: sales_id=68,2024-01-25 09:17:06
545,32,1,RESTOCK,8,30,148.0,Stock received from supplier,2025-06-06 09:00:00
546,33,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
547,33,1,RESTOCK,9,19,149.0,Stock received from supplier,2024-01-12 09:00:00
548,33,1,RESTOCK,14,33,150.0,Stock received from supplier,2024-03-04 09:00:00
549,33,4,SALE,-33,0,,Ref: sales_id=221,2024-05-16 09:51:49
550,33,1,RESTOCK,12,12,152.0,Stock received from supplier,2024-06-03 09:00:00
551,33,1,RESTOCK,8,20,153.0,Stock received from supplier,2024-07-25 09:00:00
552,33,1,RESTOCK,10,30,154.0,Stock received from supplier,2024-09-07 09:00:00
553,33,1,RESTOCK,9,39,155.0,Stock received from supplier,2024-10-26 09:00:00
554,33,1,RESTOCK,14,53,156.0,Stock received from supplier,2024-12-13 09:00:00
555,33,1,RESTOCK,10,63,157.0,Stock received from supplier,2025-02-03 09:00:00
556,33,4,SALE,-1,62,,Ref: sales_id=998,2025-02-17 14:58:20
557,33,1,RESTOCK,14,76,158.0,Stock received from supplier,2025-03-20 09:00:00
558,33,1,RESTOCK,8,84,159.0,Stock received from supplier,2025-05-12 09:00:00
559,33,1,RESTOCK,8,92,160.0,Stock received from supplier,2025-06-28 09:00:00
560,33,1,RESTOCK,11,103,161.0,Stock received from supplier,2025-08-19 09:00:00
561,33,1,RESTOCK,10,113,162.0,Stock received from supplier,2025-10-11 09:00:00
562,33,1,RESTOCK,12,125,163.0,Stock received from supplier,2025-11-30 09:00:00
563,34,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
564,34,1,RESTOCK,9,19,164.0,Stock received from supplier,2024-01-24 09:00:00
565,34,2,SALE,-1,18,,Ref: sales_id=458,2024-10-02 08:44:02
566,34,4,SALE,-1,17,,Ref: sales_id=534,2024-11-14 15:00:36
567,35,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
568,35,1,RESTOCK,11,21,166.0,Stock received from supplier,2024-01-15 09:00:00
569,35,2,SALE,-1,20,,Ref: sales_id=172,2024-04-11 13:29:24
570,35,3,SALE,-1,19,,Ref: sales_id=204,2024-04-30 15:39:09
571,35,2,SALE,-1,18,,Ref: sales_id=322,2024-07-12 10:13:09
572,35,3,SALE,-1,17,,Ref: sales_id=325,2024-07-13 17:52:08
573,35,4,SALE,-1,16,,Ref: sales_id=896,2025-01-24 09:20:56
574,35,2,SALE,-1,15,,Ref: sales_id=981,2025-02-15 15:39:20
575,35,1,RESTOCK,14,29,167.0,Stock received from supplier,2025-06-06 09:00:00
576,35,2,SALE,-1,28,,Ref: sales_id=1188,2025-06-19 12:02:14
577,35,3,SALE,-1,27,,Ref: sales_id=1349,2025-10-14 17:04:15
578,35,3,SALE,-1,26,,Ref: sales_id=1400,2025-12-09 17:40:51
579,36,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
580,36,1,RESTOCK,12,22,168.0,Stock received from supplier,2024-01-15 09:00:00
581,36,3,SALE,-1,21,,Ref: sales_id=594,2024-11-28 10:58:42
582,36,3,SALE,-1,20,,Ref: sales_id=601,2024-11-28 12:52:13
583,36,1,RESTOCK,9,29,169.0,Stock received from supplier,2025-06-02 09:00:00
584,36,4,SALE,-1,28,,Ref: sales_id=1172,2025-06-04 13:15:46
585,37,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
586,37,1,RESTOCK,14,24,170.0,Stock received from supplier,2024-01-13 09:00:00
587,37,1,RESTOCK,12,36,171.0,Stock received from supplier,2024-08-06 09:00:00
588,37,4,SALE,-7,29,,Ref: sales_id=595,2024-11-28 17:26:34
589,37,3,SALE,-7,22,,Ref: sales_id=610,2024-11-29 09:52:55
590,37,3,SALE,-12,10,,Ref: sales_id=616,2024-11-29 16:12:35
591,37,4,SALE,-10,0,,Ref: sales_id=781,2024-12-21 12:34:15
592,37,1,RESTOCK,8,8,172.0,Stock received from supplier,2025-03-02 09:00:00
593,37,1,RESTOCK,8,16,173.0,Stock received from supplier,2025-09-19 09:00:00
594,38,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
595,38,1,RESTOCK,13,23,174.0,Stock received from supplier,2024-01-08 09:00:00
596,38,3,SALE,-4,19,,Ref: sales_id=214,2024-05-15 11:42:30
597,38,2,SALE,-1,18,,Ref: sales_id=237,2024-05-22 09:45:59
598,38,1,RESTOCK,12,30,175.0,Stock received from supplier,2025-05-27 09:00:00
599,38,2,SALE,-4,26,,Ref: sales_id=1318,2025-08-23 13:23:31
600,39,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
601,39,1,RESTOCK,12,22,176.0,Stock received from supplier,2024-01-08 09:00:00
602,39,4,SALE,-1,21,,Ref: sales_id=19,2024-01-17 15:37:22
603,39,2,SALE,-1,20,,Ref: sales_id=30,2024-01-18 13:39:36
604,39,3,SALE,-1,19,,Ref: sales_id=248,2024-05-30 09:21:12
605,39,4,SALE,-1,18,,Ref: sales_id=259,2024-06-04 12:05:17
606,39,2,SALE,-2,16,,Ref: sales_id=308,2024-07-03 17:07:42
607,39,4,SALE,-2,14,,Ref: sales_id=374,2024-08-13 17:31:58
608,39,3,SALE,-1,13,,Ref: sales_id=391,2024-08-29 14:09:30
609,39,4,SALE,-1,12,,Ref: sales_id=855,2025-01-16 09:51:11
610,39,2,SALE,-1,11,,Ref: sales_id=1080,2025-03-29 12:38:39
611,39,1,RESTOCK,11,22,177.0,Stock received from supplier,2025-05-18 09:00:00
612,40,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
613,40,1,RESTOCK,12,22,178.0,Stock received from supplier,2024-01-16 09:00:00
614,40,4,SALE,-3,19,,Ref: sales_id=1000,2025-02-18 17:04:28
615,40,1,RESTOCK,8,27,179.0,Stock received from supplier,2025-06-01 09:00:00
616,40,3,SALE,-3,24,,Ref: sales_id=1234,2025-07-11 08:44:21
617,40,3,SALE,-2,22,,Ref: sales_id=1329,2025-09-02 16:01:46
618,41,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
619,41,1,RESTOCK,8,18,180.0,Stock received from supplier,2024-01-22 09:00:00
620,41,4,SALE,-1,17,,Ref: sales_id=74,2024-01-26 10:03:47
621,41,2,SALE,-1,16,,Ref: sales_id=765,2024-12-16 16:18:34
622,41,2,SALE,-1,15,,Ref: sales_id=1142,2025-05-22 10:39:17
623,41,1,RESTOCK,10,25,181.0,Stock received from supplier,2025-05-28 09:00:00
624,42,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
625,42,1,RESTOCK,14,24,182.0,Stock received from supplier,2024-01-21 09:00:00
626,42,4,SALE,-1,23,,Ref: sales_id=67,2024-01-25 08:11:39
627,42,2,SALE,-1,22,,Ref: sales_id=66,2024-01-25 08:47:04
628,42,2,SALE,-1,21,,Ref: sales_id=1193,2025-06-22 09:51:54
629,42,2,SALE,-1,20,,Ref: sales_id=1290,2025-08-09 17:34:50
630,42,4,SALE,-1,19,,Ref: sales_id=1410,2025-12-16 09:42:54
631,43,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
632,43,1,RESTOCK,14,24,184.0,Stock received from supplier,2024-01-18 09:00:00
633,43,2,SALE,-1,23,,Ref: sales_id=858,2025-01-16 14:34:50
634,43,1,RESTOCK,14,37,185.0,Stock received from supplier,2025-06-05 09:00:00
635,44,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
636,44,1,RESTOCK,10,20,186.0,Stock received from supplier,2024-01-17 09:00:00
637,44,2,SALE,-1,19,,Ref: sales_id=547,2024-11-20 14:58:07
638,44,4,SALE,-1,18,,Ref: sales_id=771,2024-12-17 15:31:57
639,44,1,RESTOCK,10,28,187.0,Stock received from supplier,2025-05-26 09:00:00
640,45,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
641,45,1,RESTOCK,10,20,188.0,Stock received from supplier,2024-01-18 09:00:00
642,45,2,SALE,-1,19,,Ref: sales_id=449,2024-09-26 17:31:16
643,45,4,SALE,-1,18,,Ref: sales_id=1010,2025-03-01 13:12:21
644,45,1,RESTOCK,12,30,189.0,Stock received from supplier,2025-05-29 09:00:00
645,46,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
646,46,1,RESTOCK,8,18,190.0,Stock received from supplier,2024-01-15 09:00:00
647,46,3,SALE,-1,17,,Ref: sales_id=654,2024-11-30 17:01:09
648,46,2,SALE,-1,16,,Ref: sales_id=740,2024-12-15 14:11:27
649,46,3,SALE,-1,15,,Ref: sales_id=745,2024-12-15 14:59:21
650,46,2,SALE,-1,14,,Ref: sales_id=803,2024-12-22 17:05:33
651,46,1,RESTOCK,13,27,191.0,Stock received from supplier,2025-05-26 09:00:00
652,47,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
653,47,1,RESTOCK,14,24,192.0,Stock received from supplier,2024-01-26 09:00:00
654,47,2,SALE,-1,23,,Ref: sales_id=111,2024-02-16 08:57:28
655,47,2,SALE,-1,22,,Ref: sales_id=134,2024-02-27 15:54:50
656,47,1,RESTOCK,13,35,193.0,Stock received from supplier,2025-06-07 09:00:00
657,48,1,MANUAL_ADJUSTMENT,10,10,,Initial stock load (system go-live),2024-01-01 07:00:00
658,48,1,RESTOCK,11,21,194.0,Stock received from supplier,2024-01-14 09:00:00
659,48,3,SALE,-1,20,,Ref: sales_id=573,2024-11-28 08:01:22
660,48,4,SALE,-1,19,,Ref: sales_id=588,2024-11-28 10:26:38
661,48,2,SALE,-1,18,,Ref: sales_id=606,2024-11-28 16:37:16
662,48,2,SALE,-1,17,,Ref: sales_id=639,2024-11-29 11:58:35
663,48,2,SALE,-1,16,,Ref: sales_id=620,2024-11-29 12:48:45
664,48,3,SALE,-1,15,,Ref: sales_id=626,2024-11-29 15:01:09
665,48,3,SALE,-1,14,,Ref: sales_id=651,2024-11-30 12:48:36
666,48,2,SALE,-1,13,,Ref: sales_id=644,2024-11-30 15:27:43
